Galaxy,PID,RA_A,DEC_A,Z_A,RA_B,DEC_B,Z_B
J155539+495646,10934,238.9706219108039,49.98748251736244,0.042326148599386215,238.913911864201,49.94618473056446,0.0421597883105278
J134613-032305,11188,206.5924047242761,-3.4182888820976283,0.02389531023800373,206.55511140142949,-3.384870139935919,0.02271251007914543
J152222-012805,11487,230.5472323376993,-1.4335977649353258,0.028106646612286568,230.59474308983988,-1.4681067487791437,0.027003994211554527
J171513+312322,11641,258.8923439575664,31.52962992890385,0.022929446771740913,258.8078782431737,31.389471884562994,0.0239571463316679
J122320+545255,13594,185.81129484780072,54.9679283973154,0.03358950465917587,185.83591597985895,54.88199696981318,0.033766139298677444
J102327+522358,13695,155.75088610705913,52.45179531154905,0.046202853322029114,155.86564377407527,52.39955963055742,0.045164771378040314
J113538+553158,13718,173.83931594661055,55.59346466988695,0.020325060933828354,173.9094569889063,55.53293630817903,0.020521221682429314
J114925+555843,13726,177.23920105098293,55.97125531415022,0.04926145449280739,177.35685942487436,55.97872308850693,0.04954248666763306
J083104+391302,13751,127.85165043064762,39.18454785628508,0.030148176476359367,127.76841717102627,39.21734514137746,0.030040254816412926
J075505+324343,13812,118.58497322923029,32.774634625595205,0.017741462215781212,118.77439228532401,32.72865782048853,0.017843272536993027
J120242+562238,14041,180.55848479007153,56.39943582868017,0.01938091591000557,180.67516614214856,56.37736302432959,0.019205806776881218
J094639+452607,14341,146.97902041694908,45.468462835312536,0.015331191010773182,146.66281815476523,45.43550315998245,0.016146764159202576
J115838+520340,14369,179.63986627417282,52.11692935097157,0.0686793327331543,179.66091884762255,52.06128791091149,0.06877106428146362
J085134+390749,14481,132.8748422958065,39.23199466237914,0.029104478657245636,132.89267979515242,39.13046362329108,0.029506860300898552
J114405+525128,14516,175.82223032576758,52.760747438617955,0.018437538295984268,176.02276227020232,52.85801741542805,0.019085712730884552
J100150+443425,15109,150.46793735755867,44.47742007408504,0.03313780203461647,150.45879823815926,44.573735870000995,0.03307252377271652
J123610+484916,15337,188.9233530975378,48.90965740573295,0.02845553681254387,189.04512729318452,48.82116989932742,0.02879847027361393
J125625+491524,15424,194.07382326798896,49.13248399531128,0.030743394047021866,194.10818995793912,49.25679428693708,0.030144378542900085
J101553+463730,15659,154.05251419721336,46.47576814537459,0.024090372025966644,153.97184805290232,46.625195049433785,0.0255328007042408
J103316+474400,15670,158.50777523005888,47.711151215596324,0.026051482185721397,158.31959540743094,47.73360255920483,0.026121746748685837
J130844+500203,15699,197.11904607118515,50.00339546944714,0.04786135256290436,197.18576502439566,50.034293452522085,0.047407954931259155
J121411+510850,15752,183.53265548436207,51.23036787217689,0.027174033224582672,183.54864962409928,51.14746082293484,0.02689451538026333
J111208+482234,17245,167.9879628777543,48.44720689028118,0.02623225376009941,168.0372528598781,48.37622249987035,0.026366082951426506
J120659+502707,17308,181.51003570916626,50.41595428589766,0.023470114916563034,181.74664793232876,50.45211276033848,0.023305293172597885
J130908+535637,17486,197.15660803122952,54.07443388170436,0.008212068118155003,197.28646490347765,53.94362530790036,0.008350931107997894
J131115+532254,17676,197.69138483469848,53.34008249340585,0.029084257781505585,197.81380810566984,53.38181391666456,0.029926475137472153
J151449+461105,17809,228.7670856867622,46.13282932178563,0.03694674372673035,228.7058353152941,46.184868759015465,0.036802370101213455
J154711+420323,17874,236.83854320705706,42.10384487080589,0.03312192112207413,236.79590319833738,42.056538008311485,0.03340458869934082
J145348+543025,18552,223.55073324191818,54.50682413580415,0.03801997750997543,223.45268938278463,54.50698999666667,0.03666965290904045
J095659+404313,18804,149.17609629305926,40.65848101648554,0.042736250907182693,149.24918447827324,40.72033814505552,0.04338609799742699
J092330+382357,18880,140.95709170358356,38.31506118991152,0.02793455868959427,140.87591772393372,38.399285940609445,0.027327170595526695
J113527+464046,19420,173.7813077200949,46.770318575142795,0.03230629116296768,173.86559822058604,46.67965336907719,0.03380027040839195
J105824+462622,19510,164.54439071015966,46.39316351448844,0.039407990872859955,164.6007895139649,46.439532971587866,0.039679475128650665
J112735+472246,19517,171.97881503775423,47.39614933262978,0.0326835997402668,171.89796955573578,47.37945875128365,0.032730333507061005
J111913+473721,19540,169.7052361145307,47.65169325119282,0.03396771475672722,169.8074597681977,47.622763094910916,0.03384750336408615
J083533+303203,19869,128.9704564512454,30.425685608024075,0.02521240897476673,128.8877148810082,30.53427664846107,0.025502411648631096
J091031+343333,20007,137.64123279639503,34.43426864920688,0.027081258594989777,137.63202717631867,34.55920410771067,0.027161339297890663
J150339+420734,21205,225.85408832751415,42.057571982542505,0.016802294179797173,225.91548882048642,42.12631674524684,0.017311936244368553
J110809+451249,21335,166.92491680570993,45.20382204623402,0.021026484668254852,167.0399917012047,45.213859719434794,0.020500121638178825
J111347+453223,21340,168.480339271896,45.48841555908516,0.029301980510354042,168.4474760404969,45.53992361790617,0.02908678539097309
J115212+465329,21369,177.94841548931737,46.87305511386334,0.018937069922685623,178.05153058509504,46.89142638750721,0.019126011058688164
J121212+470258,21376,183.01368463819585,47.10310504620764,0.03222518414258957,183.05316390662762,47.04944813825433,0.03154057264328003
J110210+455337,21407,165.44755450880436,45.87378729977311,0.021917037665843964,165.5443561631161,45.893845916978044,0.02262592688202858
J112453+473936,21473,171.14883186099303,47.614019752463385,0.03339635953307152,171.22498365443403,47.66002381413277,0.033453457057476044
J125023+465901,21534,192.56368567032507,47.026122521367576,0.05340167135000229,192.59873099719914,46.98362216598142,0.05332470312714577
J104509+384252,21663,161.21518274458953,38.75596741661408,0.033281389623880386,161.29097382314018,38.714508357467174,0.03240125998854637
J100140+370740,21740,150.29115880183966,37.10535643623417,0.021770402789115906,150.42027514611775,37.12792799423472,0.020172765478491783
J134602+554255,22265,206.4462209629358,55.75713317285751,0.03977123275399208,206.51158364290643,55.71547470028074,0.039984460920095444
J114749+434453,23172,176.85875527413802,43.758624878999946,0.024744722992181778,176.9551744089929,43.74820661833443,0.025231918320059776
J095120+382747,23298,147.8399314013206,38.33116339288768,0.02724701352417469,147.8344902354858,38.463083636479695,0.02733859419822693
J145205+381059,23368,222.89823046506467,38.229082894254695,0.03183561563491821,223.02389632254733,38.18313191120099,0.032449871301651
J101427+405642,23397,153.74496615377996,40.863497647915295,0.023634130135178566,153.61277717970552,40.945044679652334,0.022950872778892517
J131201+443549,23438,197.8928884606351,44.513284238335224,0.02891254611313343,198.0046270654501,44.59712979649599,0.028648806735873222
J125822+451622,23524,194.52182659915883,45.28887806097603,0.02699529565870762,194.59536885792133,45.272793630931886,0.02733582817018032
J134506+434810,23536,206.2888214406707,43.72685757537665,0.037813469767570496,206.27702012586033,43.80299358760654,0.037564683705568314
J133047+425707,23719,202.75168939678082,42.83680530421008,0.027411004528403282,202.69606600632807,42.9519622384018,0.02756315842270851
J140753+412044,23783,211.94444420966414,41.28384114952557,0.030240872874855995,211.97175838173175,41.3456313314513,0.02998931147158146
J104923+431827,23878,162.2942305317771,43.34609162561938,0.02612759917974472,162.34875934636307,43.307539669646765,0.026010826230049133
J151157+364706,23931,227.95473522869355,36.85204544558544,0.04452045261859894,227.99055915970604,36.78503146928499,0.04477677866816521
J134627+503838,24592,206.6197145857476,50.493424703480144,0.015061047859489918,206.61478637374506,50.644074322846244,0.014863323420286179
J124411+414005,24704,190.8799820838178,41.522748469321364,0.0167361069470644,191.04690828401152,41.66822540551004,0.01698010228574276
J120714+423538,24777,181.786537238064,42.58679313072648,0.07175386697053909,181.8100471672899,42.594071024892614,0.07236700505018234
J115857+431631,24849,179.7153041475013,43.22394809656895,0.03158269822597504,179.7388616030828,43.275426912176094,0.031041184440255165
J135702+391143,25450,209.24423064598676,39.26771500807927,0.05521863326430321,209.26104040996114,39.19530544450576,0.054726842790842056
J143122+373348,25525,217.75060286233668,37.45105169980671,0.02746760845184326,217.84578720599484,37.563452864217005,0.027487415820360184
J142458+352116,26201,216.2883070620992,35.421151619431704,0.028938960283994675,216.24293472520625,35.354544905305204,0.028896503150463104
J100018+344901,26284,150.12627540268048,34.748021925729375,0.03892074525356293,150.07885294133933,34.81706820316918,0.03899088874459267
J120558+395135,26327,181.44293801981655,40.03610543039302,0.021112142130732536,181.49257818985853,39.8597599682276,0.02097330614924431
J150804+424908,27711,227.06961060195772,42.916384722727784,0.018285823985934258,227.01682861816704,42.81915691787557,0.01801145076751709
J125530+520337,27810,193.83437312466245,52.12184176263252,0.03792665898799896,193.87719521201763,52.06049362654216,0.037693724036216736
J131037+514242,27812,197.65312643376052,51.77489502952992,0.05529290810227394,197.656495035334,51.711678224198835,0.05530432239174843
J152449+421021,27843,231.04269522829725,42.06871249095386,0.01875961944460869,231.2053140900914,42.17258512029833,0.018649809062480927
J151202+435921,27896,227.92844761165057,43.9704994458028,0.02757764607667923,228.00969689274348,43.98936762979936,0.027459029108285904
J153423+295110,28087,233.52044764084627,29.90688284434348,0.036502938717603683,233.5984670315185,29.852935549314225,0.036562785506248474
J143925+363249,28171,219.8638395724528,36.619081508860496,0.052584387362003326,219.8565840875878,36.54717967479933,0.052214737981557846
J161556+312424,28742,243.90738591767416,31.32131741555624,0.022197719663381577,243.98369423586416,31.40679128531956,0.022563386708498
J155140+303629,29356,237.8965103726623,30.662470756514423,0.03132215142250061,237.919206042773,30.60820123834404,0.032245393842458725
J134842+363051,30037,207.07952222099675,36.48965391834155,0.024971643462777138,207.17715736453883,36.514404524608175,0.023537710309028625
J135902+355318,30040,209.60630845410282,35.81749507739416,0.027007026597857475,209.7590055934249,35.88850263350368,0.027110019698739052
J081750+520942,30722,124.4065759986941,52.04353504652495,0.023553509265184402,124.46092267155909,52.16175969712757,0.02353658527135849
J094847+641001,30740,147.65031369494125,64.48820440011976,0.010257093235850334,147.1990003738276,64.16702093776678,0.010043639689683914
J074402+453020,30836,116.00443196462454,45.460049886114945,0.05345604941248894,116.00895409415807,45.50572993351162,0.05380036681890488
J235213+000506,31485,358.0659884522684,0.10294439338577573,0.022947845980525017,358.0560549645925,0.08525831742960868,0.021815063431859016
J082303+571054,31887,125.89394125584151,57.140603878753865,0.026812348514795303,125.76639250539395,57.18168353903152,0.0268425140529871
J084715+614805,31932,131.72172142883647,61.77846652133786,0.027543414384126663,131.8165845027226,61.801563887282235,0.027633704245090485
J092953+301433,32054,142.42772352711467,30.34772315182491,0.024768272414803505,142.47367325626146,30.242724645991007,0.025554468855261803
J124727+403359,32792,191.74109503657036,40.54090941785085,0.024470297619700432,191.86603273178295,40.56656730987615,0.024737777188420296
J102151+350409,33031,155.37878671063177,35.01879120751134,0.03455765172839165,155.46263462739694,35.06932136760514,0.03475210443139076
J120702+401159,33236,181.65580058277578,40.176777340024394,0.03711724281311035,181.76188523326076,40.19982376312601,0.037376854568719864
J111932+353635,33461,169.9678054285692,35.52570936084587,0.02132195048034191,169.88726540051894,35.60981888706658,0.02140766568481922
J105130+360823,33569,162.88769631204667,36.08361602488739,0.04317134618759155,162.8768346921791,36.13987268163576,0.043512530624866486
J135157+350338,33812,207.92656957806162,35.04705021393377,0.024516096338629723,207.9875037442976,35.0608313963861,0.024885931983590126
J094014+313959,33847,145.2224407646601,31.744734337530712,0.02271227166056633,145.06082932124536,31.66655283757065,0.022246431559324265
J092147+344812,33944,140.36352558173095,34.80630523355885,0.025022568181157112,140.44746986510683,34.8033865369818,0.0245125200599432
J103533+315623,34176,158.93030776404296,32.00802178246979,0.0350407250225544,158.89148912028995,31.939816314952356,0.03540229797363281
J125145+342037,34266,193.01360931522544,34.18669122976364,0.02333812788128853,192.94113483547432,34.343682927240216,0.023183343932032585
J130017+345638,34342,195.06626358790885,34.81349605968166,0.02697286196053028,195.07494474973825,34.94402859153379,0.026937639340758324
J140533+322701,34350,211.34067615851595,32.49054717300236,0.06833253055810928,211.38864878238155,32.45042306506397,0.06842649728059769
J125653+351900,34387,194.11772624856454,35.37044335875247,0.034320179373025894,194.2215279991733,35.316762665352634,0.03395159915089607
J130433+334208,34920,196.05312047117135,33.72192188550797,0.03346990793943405,196.13801397453437,33.70239051356089,0.03342578187584877
J132542+330821,34929,201.33589897024646,33.112560393211,0.024988418444991112,201.42605403249394,33.139356178706336,0.025195728987455368
J111426+340404,35094,168.73558984796654,33.992602942793205,0.02514752745628357,168.61119866320146,34.06787180479761,0.02416364476084709
J133133+341547,35227,202.7549826281074,34.15317490553716,0.02263483963906765,202.88989683911342,34.26331687660456,0.023438818752765656
J123848+320541,35516,189.62793720002088,31.884242984924455,0.01434898842126131,189.7018706749427,32.09489923035497,0.014217079617083073
J130850+330122,35656,197.14125274789237,33.078121108261186,0.02670387178659439,197.21191606972502,33.02294245257204,0.026780150830745697
J132145+311414,35832,200.50874463757918,31.278386824301393,0.024809209629893303,200.43936901446233,31.23724894487583,0.02408776804804802
J125258+322444,35884,193.26530128933302,32.326767130900805,0.021840594708919525,193.24180898931115,32.412295356934436,0.022638939321041107
J125359+323918,35952,193.43337731849175,32.70433417324708,0.023066949099302292,193.49639816577962,32.655085327797515,0.023168746381998062
J121634+332658,36002,184.04724653261303,33.442475336385115,0.022039929404854774,184.1420447072617,33.44969169929906,0.022261174395680428
J162553+413228,36117,246.4872579056065,41.522083985709905,0.04271838814020157,246.47299116768897,41.5412071232226,0.04227408021688461
J162318+510137,36134,245.92250474405103,51.000142128632646,0.019400130957365036,245.8265913372434,51.02717923246047,0.020242448896169662
J111536+302522,36203,168.80528782080307,30.464650344438585,0.027882367372512817,168.90290903020718,30.42280307759715,0.02787383645772934
J132055+301113,37140,200.15809758408778,30.17192566943911,0.03126257658004761,200.23029790339785,30.187012401417714,0.03086741827428341
J114715+293504,39434,176.78386406675963,29.623973115047285,0.022078881040215492,176.81608997762396,29.58452529927896,0.0231324452906847
J161331+513450,45403,55.989529290852715,0.4378054115513428,0.03997033089399338,55.94578715406226,0.4681643446797467,0.04007599502801895
